ID Magasin,Nom Magasin,Statut,Boucherie,Boulangerie,Caviar,Charcuterie & Traiteur,Pizza,Petits Fours,Number & Letter Cakes,Pâtisserie,"Décoration, Vaisselle Jetable",Plateaux de sushis,Plateaux de fromages,Plateaux de fruits de mer,Rôtisserie,Plateaux de fruits et de légumes,Menus Traiteur,Buffets et Cocktails Dînatoires,Salades
338,Carrefour Beauvais - Sud,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
339,Carrefour Aix En Provence,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
340,Carrefour Carré Sénart,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
341,Carrefour Mont Saint Aignan,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
342,Carrefour Mérignac,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
343,Carrefour Aire Sur La Lys,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
344,Carrefour Ajaccio,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
345,Carrefour Alençon,Activé,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1
346,Carrefour Amiens,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
347,Carrefour Angers Grand Maine,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
348,Carrefour Anglet,Activé,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
349,Carrefour Angoulins,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
350,Carrefour Annecy,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
351,Carrefour Antibes,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,Carrefour Armentieres,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
353,Carrefour Athis Mons,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
354,Carrefour Auchy Les Mines,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
355,Carrefour Aulnay Sous Bois,Désactivé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
356,Carrefour Avignon,Activé,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1
357,Carrefour Avranches Saint Martin,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
358,Carrefour Barentin,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
359,Carrefour Bayeux,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
360,Carrefour Beaucaire,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
361,Carrefour Beaune,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
362,Carrefour Berck,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
363,Carrefour Bercy,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
364,Carrefour Besancon Chalezeule,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
365,Carrefour Besancon Valentin,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
366,Carrefour Bourg en Bresse,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
367,Carrefour Bourges,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
368,Carrefour Brest,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
369,Carrefour Brive La Gaillarde,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
370,Carrefour Bègles,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
371,Carrefour Caen,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
372,Carrefour Calais,Activé,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
373,Carrefour Chalon Sur Saone Nord,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
374,Carrefour Chalon Sur Saone Sud,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
375,Carrefour Chalons En Champagne,Activé,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
376,Carrefour Chambery Bassens,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
377,Carrefour Chambery Chamnord,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
378,Carrefour Chambourcy,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
379,Carrefour Champs Sur Marne,Activé,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
380,Carrefour Charleville Mézières,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
381,Carrefour Chartres,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
382,Carrefour Chelles,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
383,Carrefour Cherbourg,Activé,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
384,Carrefour Cholet,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
385,Carrefour Château Thierry,Activé,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
386,Carrefour Châteauroux,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
387,Carrefour Perpignan Claira,Activé,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
388,Carrefour Claye Souilly,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
389,Carrefour Cluses,Activé,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
390,Carrefour Collégien,Activé,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
391,Carrefour Condé Sur L'Escaut,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
392,Carrefour Coquelles,Activé,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
393,Carrefour Créteil Soleil,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
394,Carrefour Crèches Sur Saône,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
395,Carrefour Cusset,Désactivé,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
396,Carrefour Denain,Activé,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
397,Carrefour Digne Les Bains,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
398,Carrefour Douai Flers,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
399,Carrefour Draguignan,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
400,Carrefour Drancy,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
401,Carrefour Ecully,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
402,Carrefour Epernay,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
403,Carrefour Epinal,Activé,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
404,Carrefour Etampes,Activé,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
405,Carrefour Evreux,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
406,Carrefour Evry,Désactivé,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
407,Carrefour Fecamp,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
408,Carrefour Ferney Voltaire,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
409,Carrefour Feurs,Activé,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1
410,Market Flers,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
411,Carrefour Flins Sur Seine,Activé,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
412,Carrefour Fougeres,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
413,Carrefour Francheville,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
414,Carrefour Gennevilliers,Activé,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
415,Carrefour Givors,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
416,Carrefour Grenoble Grand Place (Echirolles),Activé,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
417,Carrefour Grenoble Meylan,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
418,Carrefour Gruchet Le Valasse,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
419,Carrefour Gueret,Activé,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1
420,Carrefour Guingamp,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
421,Carrefour Hazebrouck,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
422,Carrefour Hérouville Saint Clair,Désactivé,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
423,Carrefour Issoire,Activé,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
424,Carrefour Ivry Sur Seine,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
425,Carrefour L'Isle Adam,Activé,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
426,Carrefour L'Haÿ Les Roses,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
427,Carrefour La Ciotat,Activé,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
428,Carrefour La Roche Sur Yon,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
429,Carrefour La Ville Du Bois,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
430,Carrefour Labege,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
431,Carrefour Laon,Activé,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
432,Carrefour Lattes,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
433,Carrefour Laval,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
434,Carrefour Le Mans,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
435,Carrefour Les Ulis,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
436,Carrefour Lescar,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
437,Carrefour Lesparre,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
438,Carrefour Libourne,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
439,Carrefour Lievin,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
440,Carrefour Lille,Activé,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
441,Carrefour Limay,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
442,Carrefour Limoges Boisseuil,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
443,Carrefour Lomme,Activé,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
444,Carrefour Lorient,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
445,Carrefour Lormont,Activé,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
446,Carrefour Lyon Part Dieu,Activé,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
447,Carrefour Mably,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
448,Carrefour Margencel,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
449,Carrefour Marseille Bonneveine,Activé,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1
450,Carrefour Maubeuge,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
451,Carrefour Monaco,Activé,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
452,Carrefour Mondeville,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
453,Carrefour Montereau,Activé,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
454,Carrefour Montesson,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
455,Carrefour Montigny Les Cormeilles,Activé,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
456,Carrefour Montluçon,Activé,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
457,Carrefour Montreuil,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
458,Carrefour Moulins,Activé,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
459,Carrefour Mulhouse,Activé,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
460,Carrefour Nantes Beaujoire,Activé,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
461,Carrefour Nantes Beaulieu,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
462,Carrefour Narbonne,Activé,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
463,Carrefour Nevers Marzy,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
464,Carrefour Nice Lingostiere,Activé,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
465,Carrefour Nice Tnl,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
466,Carrefour Nimes Ouest,Activé,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
467,Carrefour Nimes Sud,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
468,Carrefour Noisy Le Grand,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
469,Carrefour Ollioules,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470,Carrefour Orange,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
471,Carrefour Orléans,Activé,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
472,Carrefour Ormesson,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
473,Carrefour Paimpol,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
474,Carrefour Paris Auteuil,Activé,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
475,Carrefour Perpignan Roussillon,Activé,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
476,Carrefour Portet Sur Garonne,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
477,Carrefour Puget Sur Argens,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
478,Carrefour Quétigny,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
479,Carrefour Quimper,Activé,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
480,Carrefour Rennes - Alma,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
481,Carrefour Rambouillet,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
482,Carrefour Reims Cernay,Activé,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
483,Carrefour Reims Tinqueux,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
484,Carrefour Rennes - Cesson,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
485,Carrefour Rethel,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
486,Carrefour Riom,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
487,Carrefour Romorantin,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
488,Carrefour Rosny Sous Bois,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
489,Carrefour Rungis Belle Epine,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
490,Carrefour Saint Brieuc - Langueux,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
491,Carrefour Saint André Les Vergers,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
492,Carrefour Saint Brice Sous Forêt,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
493,Carrefour Saint Clement De Riviere,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
494,Carrefour Saint Denis,Désactivé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
495,Carrefour Saint Egreve,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
496,Carrefour Saint Herblain,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
497,Carrefour Saint Jean De Vedas,Activé,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
498,Carrefour Saint Malo,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
499,Carrefour Saint Martin Au Laert,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
500,Carrefour Saint Pol Sur Mer,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
501,Carrefour Saint Quentin En Yvelines,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
502,Market Saint Lo,Activé,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
503,Carrefour Sainte Geneviève Des Bois,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
504,Carrefour Salaise Sur Sanne,Activé,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
505,Carrefour Sallanches,Activé,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
506,Carrefour Sannois,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
507,Carrefour Saran,Activé,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
508,Carrefour Sartrouville,Activé,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
509,Carrefour Sens Maillot,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
510,Carrefour Sens Voulx,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
511,Carrefour Sete Balaruc,Activé,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
512,Carrefour Sevran,Désactivé,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
513,Carrefour Stains,Activé,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
514,Carrefour Thiers,Activé,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1
515,Carrefour Thionville,Activé,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1
516,Carrefour Toulon Grand Var,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
517,Carrefour Toulon Mayol,Activé,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
518,Carrefour Toulouse Purpan,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
519,Carrefour Tours St Pierre Des Corps,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
520,Carrefour Tourville La Riviere,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
521,Carrefour Trans En Provence,Activé,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
522,Carrefour Troyes - La Chapelle Saint Luc,Activé,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1
523,Carrefour Uzes,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
524,Carrefour Aulnoy Lez Valenciennes,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
525,Carrefour Vannes,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
526,Carrefour Vaulx En Velin,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
527,Carrefour Venette,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
528,Carrefour Venissieux,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
529,Carrefour Vernon,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
530,Carrefour Villabé,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
531,Carrefour Villejuif,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
532,Carrefour Villeurbanne,Activé,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1
533,Carrefour Villiers En Bière,Activé,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
534,Carrefour Vitrolles,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
535,Carrefour Voiron,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
536,Carrefour Wasquehal,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
537,Carrefour Dijon - Toison D'Or,Activé,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
538,Carrefour Pontault Combault,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
539,Carrefour Angers Saint Serge,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
540,Carrefour L'Isle D'Abeau,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
541,Carrefour Villeneuve La Garenne,Activé,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
542,Carrefour Villefranche De Rouergue,Activé,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
543,Carrefour Plouzané,Activé,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
544,Carrefour Saint Renan,Activé,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1
545,Carrefour Le Crès,Activé,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
546,Market Epinay Sur Orge,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
547,Market Dinan,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
548,Market Fenestrelay,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
549,Market Trets,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
550,Market Scionzier,Activé,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
551,Market Breuillet,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
552,Market Annoeullin,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
553,Market Tournefeuille,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
554,Market Nanteuil Les Meaux,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
555,Market Le Mans - La Pointe,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
556,Market Avon,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
557,Market Colomiers - Ormeau,Activé,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
558,Market Chartres de Bretagne,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
559,Market Lille - La Madeleine,Activé,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1
560,Market Gardanne,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
561,Market Croissy sur Seine,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
562,Market Coupvray,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
563,Market Morangis,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
565,Market Bonneville - Bordets,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
566,Market Cosne Sur Loire - Sud,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
567,Market Bois Guillaume - Bocquet,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
568,Market Ballancourt,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
569,Market Mercin Et Vaux,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
570,Market Bray sur Seine,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
571,Market Montpellier - Justice,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
572,Market Vannes Tohannic,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
573,Market Bondues,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
574,Market Voves,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
575,Market Abbeville,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
576,Market Amberieu en Bugey,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
577,Market Antibes - Grasse,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
578,Market Aubusson,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
579,Market Bagnols sur Ceze,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
580,Market Baisieux,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
581,Market Belleville,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
582,Market Briancon,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
583,Market Brioude,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
584,Market Cannes - La Bocca,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
585,Market Davezieux,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
586,Market Froges,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
587,Market Hesdin,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
588,Market Lagnieu,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
589,Market Lamorlaye,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
590,Market Le Mesnil Esnard,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
591,Market Lezoux,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
592,Market Lillers,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
593,Market Limours,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
594,Market Longueil Annel,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
595,Market Lons Le Saunier,Désactivé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
596,Market Meximieux,Activé,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
597,Market Nevers - Colbert 2,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
598,Market Nice - Mont Boron,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
599,Market Pertuis,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
600,Market Pierrelatte,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
601,Market Pluneret,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
602,Market Pont Audemer,Activé,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1
